"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000091490",4359.88303116296,-0.271419561079898,0.402862387619205,-0.673727727931877,0.500484430082083,0.788345616700304,"SEL1L3"
"ENSG00000127418",1685.87642002646,0.161126166212964,0.387613547898968,0.415687653556842,0.677638576885922,0.887572756974074,"FGFRL1"
"ENSG00000178163",379.199686403533,-0.302232542400222,0.172494605363747,-1.75212750429435,0.0797518858247956,0.328782256175356,"ZNF518B"
"ENSG00000196810",196.963891200699,-0.231128437874473,0.161539362499184,-1.43078711156633,0.152491238003681,0.463483947752286,NA
"ENSG00000182903",215.316376132682,-0.00663984519391154,0.174991311576204,-0.0379438563783783,0.969732445874995,0.992395797641571,"ZNF721"
"ENSG00000065882",670.256277349465,-0.192424390089442,0.331654592221544,-0.580195162685712,0.561783015359622,0.825650795301263,"TBC1D1"
"ENSG00000169019",237.838329585789,-0.00798018233509569,0.212836897547488,-0.0374943556641309,0.970090840511672,0.992432303708551,"COMMD8"
"ENSG00000197712",2762.1255347919,0.195184968558656,0.22600195243737,0.863642842257065,0.387784121538768,0.713195026817437,"FAM114A1"
"ENSG00000170846",126.311184399689,-0.0442981794976202,0.195415333327743,-0.226687326645576,0.820666882474882,0.942403048852099,"LOC93622"
"ENSG00000109171",938.369668931549,-0.170907079216238,0.118544643953635,-1.44171067975945,0.14938400953622,0.459600651008752,"SLAIN2"
"ENSG00000131127",97.1729094836513,0.128332133140833,0.265537682609705,0.483291606221702,0.62888869911236,0.862829645629791,"ZNF141"
"ENSG00000038219",1073.49163392235,0.0502101797232478,0.128232236340248,0.391556609759354,0.69538585326565,0.896145449241775,"BOD1L1"
"ENSG00000178988",538.918295943447,-0.206728468863453,0.11214492041229,-1.84340465982262,0.0652699502392537,0.297009280690856,"MRFAP1L1"
"ENSG00000163697",1335.65184470354,0.104596861868516,0.123690176549425,0.845635965494159,0.397755855403263,0.720738500817026,"APBB2"
"ENSG00000145247",229.471748202219,0.0527104411662859,0.552501238990389,0.0954032994796648,0.923994495428655,0.976832423048877,"OCIAD2"
"ENSG00000181826",152.291557274809,-0.368213558243116,0.217885844882547,-1.68993795095594,0.0910398260910372,0.355032156404895,"RELL1"
"ENSG00000035928",738.385740483031,-0.292524978657291,0.186046094653391,-1.57232528423815,0.115875132132493,0.402973059918898,"RFC1"
"ENSG00000157796",276.025112505828,-0.113567107310138,0.170924232354622,-0.66442952965567,0.506415438187938,0.790641168510707,"WDR19"
"ENSG00000250312",58.6458336531866,-0.339962441116933,0.610974861672771,-0.556426233619759,0.577919509308117,0.834109671722651,"ZNF718"
"ENSG00000174130",67.577274073564,-0.147210489620967,0.354800787937268,-0.414910266904468,0.678207593630647,0.887671085130937,"TLR6"
"ENSG00000154277",4500.34978691078,0.714851758055226,0.314319534391214,2.27428358673214,0.0229489413649605,0.156666136017544,"UCHL1"
"ENSG00000186222",173.826600693718,0.0487992330400467,0.158412527966471,0.308051602145858,0.758043067400678,0.920510898580365,"BLOC1S4"
"ENSG00000109184",580.892235893479,0.0330500331121775,0.187687750058861,0.176090517904406,0.860222830144369,0.957288345541141,"DCUN1D4"
"ENSG00000185619",414.372849111407,-0.188519637567814,0.208627878756428,-0.903616710726904,0.36619867722654,0.696908316764549,"PCGF3"
"ENSG00000145220",216.31811473234,-0.659606478438905,0.180606095129316,-3.65218282343471,0.000260020654862248,0.0066863700611054,"LYAR"
"ENSG00000121892",1451.3160937814,-0.292070604093113,0.118859982978146,-2.4572660770683,0.0139998952828158,0.113585174750892,"PDS5A"
"ENSG00000134852",1022.02190645931,-0.196029230935318,0.239069710677058,-0.819966822146365,0.412235021218073,0.730740932371536,"CLOCK"
"ENSG00000087008",206.125462106867,-0.303231427943461,0.178223795234863,-1.70140820727032,0.0888663612190354,0.350389979944157,"ACOX3"
"ENSG00000145241",164.376851056028,-0.189822570244469,0.242900327082923,-0.781483386721279,0.434518244077809,0.746630605705313,"CENPC"
"ENSG00000109133",802.831862615915,-0.00888013396847462,0.178945747713619,-0.0496247275050435,0.96042144120537,0.987943666136287,"TMEM33"
"ENSG00000145216",303.18151754451,-0.142475366546801,0.245458044418272,-0.580446922749925,0.561613270090375,0.825543736656254,"FIP1L1"
"ENSG00000250317",224.081805101481,-0.234269173884047,0.164534814701449,-1.42382737847386,0.154496448176607,0.466656004090399,"SMIM20"
"ENSG00000064042",830.220513127548,0.593879864412413,1.18831129608423,0.499767919710424,0.617238501778185,0.855458696587078,"LIMCH1"
"ENSG00000173597",1336.16180010504,-2.72793618518078,1.34496135861242,-2.02826361345813,0.0425333505084409,0.231158202089491,"SULT1B1"
"ENSG00000178343",122.823940833698,-0.193746925698377,0.735531003789929,-0.263410957118147,0.792233846176748,0.93362367754747,"SHISA3"
"ENSG00000163683",1252.862733847,0.0483976464441304,0.242801810261879,0.199329841865389,0.842004737093211,0.950239741663323,"SMIM14"
"ENSG00000109610",573.457016455334,1.50026343573319,0.565570736815464,2.65265392651087,0.00798617054061216,0.0762592210002629,"SOD3"
"ENSG00000183783",103.997189185833,1.28311175682397,0.770547192578941,1.66519555087798,0.0958737483232775,0.365421802238883,"KCTD8"
"ENSG00000198301",705.889546142196,0.0131483499638676,0.153715230692614,0.085537066851628,0.931834428354048,0.978438918125113,"SDAD1"
"ENSG00000156136",337.21354216164,-0.822394180558745,0.20133438105637,-4.08471805085535,4.41303686307574e-05,0.00167411393474007,"DCK"
"ENSG00000145214",356.695456790094,0.213109014626021,0.214096090820105,0.995389564609506,0.319546831985672,0.657895586648632,"DGKQ"
"ENSG00000078140",1318.85507755438,-0.105873221418659,0.0957416526246316,-1.10582195435616,0.268803590526358,0.607891962285224,"UBE2K"
"ENSG00000163739",6685.77082485785,1.28545127351481,1.56006991370207,0.823970299167179,0.409956434222375,0.72901012492771,"CXCL1"
"ENSG00000132406",186.592122103348,0.207991700853094,0.147429694741016,1.41078567122088,0.158307820734928,0.471936522190918,"TMEM128"
"ENSG00000138771",229.255405602642,0.388333839849721,0.561721309315562,0.691328303572626,0.489359248888746,0.783445090198363,"SHROOM3"
"ENSG00000132466",1821.37810964954,-0.0456747481030141,0.124987038962103,-0.365435876250041,0.71478606489496,0.90408404116312,"ANKRD17"
"ENSG00000145284",468.308758130884,0.363525716279315,0.330785664400921,1.09897663472717,0.271778257580848,0.611162242567417,"SCD5"
"ENSG00000109787",902.546400027984,0.244194243472226,0.181550842301023,1.34504605088715,0.178610363580606,0.500161233735861,"KLF3"
"ENSG00000075539",901.556109850107,-0.323839394376411,0.171777704649578,-1.88522366762924,0.0593996467373734,0.282457023238283,"FRYL"
"ENSG00000173040",96.4366550182483,0.0361868916870986,0.189758120547473,0.190700095377713,0.848760563961909,0.952555975635634,"EVC2"
"ENSG00000138668",1926.4898237036,-1.02797116133543,0.175736540068681,-5.84950153754979,4.930483261261e-09,2.04228612059692e-06,"HNRNPD"
"ENSG00000189308",285.014669831433,-0.326102712763115,0.219862703433617,-1.48321069317505,0.138018441049812,0.441140902508742,"LIN54"
"ENSG00000170502",343.927345620384,0.312072160945933,0.21344186544086,1.46209442229787,0.143715337003743,0.449860872459765,"NUDT9"
"ENSG00000152784",394.370077238462,-1.37546211791468,0.365641159320384,-3.76178141561319,0.000168707458965541,0.00483291685253437,"PRDM8"
"ENSG00000145246",1009.94457814787,0.840183578890429,0.354876731360883,2.36753639966331,0.0179069584788441,0.134201489313822,"ATP10D"
"ENSG00000169851",891.058424301952,-0.756217604568585,0.71405410075044,-1.05904805220477,0.28957789626814,0.62798543867366,"PCDH7"
"ENSG00000196616",56.0745131657233,-2.30875119836705,1.32451858431098,-1.74308705496048,0.0813184094593693,0.331988796849838,"ADH1B"
"ENSG00000163138",145.683146082783,-0.0674921896687435,0.185916289617032,-0.363024616120353,0.716586495906977,0.904536412788143,"PACRGL"
"ENSG00000014824",1305.17037156543,-0.11370893700232,0.153596499856962,-0.7403094283282,0.459112261348928,0.763510311571692,"SLC30A9"
"ENSG00000168818",303.326456467992,-0.112496119674416,0.146921824320035,-0.765686923607545,0.443862609542202,0.753940201049137,"STX18"
"ENSG00000187653",115.344662596406,0.208433960195138,0.278555045844692,0.74826847800614,0.454298233844794,0.760479852070028,NA
"ENSG00000156140",84.0621798694547,-0.0380607951208231,0.465159596310871,-0.0818230891562359,0.934787395143379,0.979639707086163,"ADAMTS3"
"ENSG00000164038",527.067420983085,-0.0193602265098269,0.382302780307907,-0.0506410821659057,0.959611525971031,0.987943666136287,"SLC9B2"
"ENSG00000173011",259.316527393913,-0.0059019860941063,0.153547342137292,-0.0384375659777239,0.969338809781958,0.992386360016552,"TADA2B"
"ENSG00000169116",315.797185129718,-0.351301762160836,1.43671129481553,-0.244517992883144,0.806829668518577,0.938042250793934,"PARM1"
"ENSG00000138678",155.517103141243,-1.79765571106212,0.387321902393792,-4.64124465967956,3.46316782161573e-06,0.000243172328951346,"GPAT3"
"ENSG00000184178",579.539651063513,-0.00663072387844127,0.246227761596331,-0.0269292294071689,0.978516180271306,0.994610623347794,"SCFD2"
"ENSG00000174796",186.661880128322,0.118853574339642,0.193902050795056,0.612956767874847,0.539904925840717,0.813278840739441,"THAP6"
"ENSG00000109220",396.672904268582,0.163162519013267,0.262587223643504,0.621365033489906,0.534359473139844,0.810128923270476,"CHIC2"
"ENSG00000145354",215.283560389798,-0.199327585416021,0.17805572783536,-1.11946741528209,0.262940784519722,0.601108362701262,"CISD2"
"ENSG00000164032",1513.52874468607,-1.37950037092433,0.29492209014567,-4.67750777923403,2.90382561371056e-06,0.0002119239588368,"H2AZ1"
"ENSG00000169288",176.969237041899,-0.503375475932484,0.166553451915964,-3.02230587323082,0.00250856926092294,0.0336657902739973,"MRPL1"
"ENSG00000145348",362.112382613373,0.22513533270952,0.245481554062681,0.91711710710465,0.359081277591867,0.690888732611393,"TBCK"
"ENSG00000138801",1237.59870472134,-0.00634896374194529,0.20527293630418,-0.0309293755731013,0.975325862805641,0.994097859357523,"PAPSS1"
"ENSG00000138778",651.108121483742,-2.27183720441957,0.412641318336235,-5.50559796963522,3.6791728460939e-08,8.67492354449772e-06,"CENPE"
"ENSG00000138663",519.126534333298,-0.29559243614535,0.119697093774975,-2.46950386866578,0.0135300555577297,0.111126276247462,"COPS4"
"ENSG00000164096",1283.38200579791,0.0305794411646572,0.20434791452317,0.149644009022612,0.881045484917684,0.965062940869096,"C4orf3"
"ENSG00000169429",26920.2819319428,-0.369475549638081,1.91836677548715,-0.192599014098467,0.847273017107729,0.952110968133966,"CXCL8"
"ENSG00000164039",233.190759870912,0.290144329047911,0.26861123641673,1.08016452669081,0.280068921799964,0.620199876792411,"BDH2"
"ENSG00000138780",204.059865769183,-0.45450259238297,0.154490479862181,-2.94194563178538,0.0032615718437959,0.0401674674692183,"GSTCD"
"ENSG00000124875",5554.71152113868,0.880951937644366,1.61143693617979,0.546687194432086,0.58459365333209,0.838196494617607,"CXCL6"
"ENSG00000269893",326.527174822137,0.0559915132786468,0.205324927931251,0.272697104257085,0.78508606084053,0.930638794063111,"SNHG8"
"ENSG00000145388",267.86051884019,-0.126669838492358,0.152287851040989,-0.831779013404451,0.405533691873015,0.725821483317275,"METTL14"
"ENSG00000138777",450.62755219644,-0.0857386306533366,0.24481036969166,-0.350224668837863,0.726170094653916,0.906795268048355,"PPA2"
"ENSG00000033178",1224.54761383644,-0.070369215891184,0.2040720321612,-0.344825379283714,0.730225652058071,0.908986220227582,"UBA6"
"ENSG00000138785",124.580858520383,-0.181756133500816,0.215022154076666,-0.845290264537165,0.397948795318749,0.720774614212478,"INTS12"
"ENSG00000138802",880.282046011281,0.0935987626576983,0.140171197477705,0.667746044422471,0.504295713142199,0.790183297594601,"SEC24B"
"ENSG00000138674",5247.19407768647,0.138356729244175,0.20212005552321,0.684527465055476,0.493642152361751,0.785900535936915,"SEC31A"
"ENSG00000172403",338.707691346111,2.48999821415449,0.92672327850475,2.68688428564355,0.00721219330939712,0.0716358228514713,"SYNPO2"
"ENSG00000164099",265.896384192986,0.121821012191602,0.697192908243761,0.174730710469318,0.861291235514714,0.957654142009463,"PRSS12"
"ENSG00000145390",2016.88647437105,2.249585912342,0.263078140437771,8.55101799259571,1.22007601204256e-17,6.23296165352142e-14,"USP53"
"ENSG00000138709",221.890926718895,-0.432907010364745,0.146640006232819,-2.95217534072811,0.00315543695628194,0.0392534308376437,"LARP1B"
"ENSG00000005059",292.062307434998,-0.704314078636579,0.441332618691012,-1.59588040586161,0.110515496980412,0.394398518233946,"MCUB"
"ENSG00000198856",1691.72208558753,0.275602123954332,0.256949490209268,1.07259260849232,0.283453942582546,0.622558773863586,"OSTC"
"ENSG00000150961",3309.64421097743,-0.0884994116432379,0.230490237187113,-0.383961649409878,0.701006872182472,0.898723478657651,"SEC24D"
"ENSG00000142731",192.835465082407,-1.93054174975535,0.375950530917943,-5.1350951547844,2.82001306570007e-07,4.03920749952517e-05,"PLK4"
"ENSG00000138735",593.150776866042,0.250823957494526,0.339296242199533,0.739247672973111,0.459756617296421,0.763876012032336,"PDE5A"
"ENSG00000164109",324.172726219122,-1.77516809504254,0.312840293768195,-5.6743588674606,1.39209029661947e-08,4.02550488414906e-06,"MAD2L1"
"ENSG00000138814",1395.09005682994,0.0304833373797092,0.160380343123301,0.19006903705321,0.849255032625894,0.952831817717749,"PPP3CA"
"ENSG00000109270",381.91401878348,0.102165598977448,0.116647887741892,0.875846112220313,0.381113698020476,0.707414935576843,"LAMTOR3"
"ENSG00000248049",96.6929009337076,0.143748324295081,0.273399683822651,0.525780872476531,0.599040465838638,0.846805207215779,"UBA6-DT"
"ENSG00000151012",1520.26367851103,-0.822989978685871,0.43130020243145,-1.90816042757753,0.0563704845296753,0.2734833953472,"SLC7A11"
"ENSG00000134853",9434.73391594817,0.150002119069935,0.381280111821932,0.39341710836465,0.694011435666354,0.895996598640628,"PDGFRA"
"ENSG00000164040",1847.54868892218,0.723806243855971,0.241542581999753,2.99659893449641,0.00273009633544437,0.035579469759371,"PGRMC2"
"ENSG00000174799",167.930020482067,-0.812237103987326,0.149485706430586,-5.43354360347817,5.52457757833439e-08,1.22709675312395e-05,"CEP135"
"ENSG00000164066",91.3511798681304,0.479453902573199,0.278300746728372,1.72279057174488,0.0849264043749795,0.340318202852141,"INTU"
"ENSG00000151470",72.191876987611,-0.289721860134194,0.343591450151507,-0.843216151060921,0.39910756715045,0.721412148853903,"C4orf33"
"ENSG00000145358",133.511048193005,-0.321422902448522,0.481149214628562,-0.668031647306448,0.504113391349311,0.790183297594601,"DDIT4L"
"ENSG00000198589",821.259586623833,0.200668498540057,0.159571335958451,1.257547273981,0.208555532064743,0.538373266704438,"LRBA"
"ENSG00000151466",140.599810073928,-1.06800687921561,0.222033946047797,-4.81010628431428,1.50850061921062e-06,0.000129157991564368,"SCLT1"
"ENSG00000138639",624.756296711749,-0.493771286228242,0.363901399574159,-1.35688207521614,0.174818683159289,0.495223426523507,"ARHGAP24"
"ENSG00000138640",196.487825915043,-0.451126624148715,0.270808540777131,-1.66585079943982,0.0957431352121912,0.365105571102772,"FAM13A"
"ENSG00000138650",2339.89395190771,-0.0947877386588174,1.59285770728485,-0.0595079762776743,0.952547512586894,0.985865527662272,"PCDH10"
"ENSG00000170006",263.764355985682,0.59192066369863,0.436796902502468,1.35513933433922,0.175373168631827,0.495624042495184,"TMEM154"
"ENSG00000251022",234.019093404701,-0.414413532073308,0.304034593282338,-1.36304730195116,0.172867603424707,0.493364784001315,"THAP9-AS1"
"ENSG00000109452",291.167007191774,0.119067333292405,0.420432680323439,0.283201898579356,0.777022073051754,0.927190258923434,"INPP4B"
"ENSG00000109445",295.361605676121,0.0246263252088448,0.140706133768784,0.175019557067158,0.861064266449491,0.957654142009463,"ZNF330"
"ENSG00000163071",164.780181552014,0.597448464315764,0.369216560432498,1.61815186083722,0.105629874333256,0.385441622825526,"SPATA18"
"ENSG00000059691",235.957266991543,-0.316063854127399,0.209975325790536,-1.50524283240162,0.132261656789133,0.432840320779416,"GATB"
"ENSG00000078177",154.168906858133,-0.782490954846878,0.27263162964995,-2.87014003419768,0.00410290052180677,0.0474573987903476,"N4BP2"
"ENSG00000246090",54.0139731968876,0.26621733439285,0.703876368484573,0.378216042351314,0.705270109009839,0.900072419908801,"LOC100507053"
"ENSG00000248890",132.668750233046,-0.625208116514044,0.824881188643164,-0.757937173403651,0.448488594951266,0.757944476891112,"HHIP-AS1"
"ENSG00000164161",4088.84897026864,-0.233810380947462,1.4031045125575,-0.166637893937982,0.867654975500886,0.959428582577675,"HHIP"
"ENSG00000145425",1711.37609225612,-0.44598261293674,0.196942050508246,-2.26453726761652,0.0235410903079952,0.158938656414244,"RPS3A"
"ENSG00000164124",55.9866539304592,1.24275268524912,0.369100151151294,3.36697961616308,0.000759963054206289,0.0143792515663773,"TMEM144"
"ENSG00000138764",492.43845906116,0.458280701292842,0.246747895633956,1.85728311933687,0.0632708847678385,0.291723700346538,"CCNG2"
"ENSG00000164169",131.528109208094,-0.0702175916443379,0.204091504933881,-0.344049555943478,0.730809018118713,0.909195471360289,"PRMT9"
"ENSG00000177432",135.155483369169,0.219041382157193,0.305326747520129,0.717399913162712,0.473127373181833,0.773100748405961,"NAP1L5"
"ENSG00000109756",797.728453770638,0.12944546004589,0.207712858722491,0.623194254039095,0.533156877166751,0.809346503512047,"RAPGEF2"
"ENSG00000151458",806.977348678761,-0.427925715084176,0.260662043393162,-1.64168787105964,0.100654706546456,0.374977276017032,"ANKRD50"
"ENSG00000145439",229.422470856346,-0.286982979278319,0.213496970278237,-1.34420164794054,0.17888318892565,0.500650795009954,"CBR4"
"ENSG00000164070",226.422811252402,0.496954362392614,0.373164447593209,1.33173019455045,0.182948863469432,0.506008649119471,"HSPA4L"
"ENSG00000077684",338.822505255263,0.115930282805677,0.350463583068446,0.330791238823337,0.740802179102166,0.912815230209457,"JADE1"
"ENSG00000163629",685.861771728958,-0.356873528144026,0.259937495288014,-1.37292054672069,0.169777048295849,0.488928539534392,"PTPN13"
"ENSG00000248187",59.0277157820756,2.08758737418939,0.784354772385429,2.66153461123273,0.00777853433726934,0.0750244287306418,NA
"ENSG00000164117",173.121795854322,-0.14404648882662,0.139219679132926,-1.0346704555258,0.300822838124657,0.639027752671035,"FBXO8"
"ENSG00000109738",88.2961257081382,0.812791309048048,0.458526918892614,1.77261415973356,0.0762926637862328,0.321227624451117,"GLRB"
"ENSG00000127419",242.831723464915,0.0804010774410715,0.226930769497991,0.354297822278276,0.723115699614732,0.906494256779571,"TMEM175"
"ENSG00000154447",1391.69474526353,0.0430028709788459,0.256434839012858,0.167695119525821,0.866823135872881,0.958993097551994,"SH3RF1"
"ENSG00000170390",70.9385831137182,0.128068718128442,0.623241725187951,0.205488036106408,0.837190844467412,0.94861354797172,"DCLK2"
"ENSG00000153147",1555.26277276587,-0.276143586518734,0.0851674092545641,-3.24236217745388,0.00118543269216103,0.0200750734144309,"SMARCA5"
"ENSG00000121210",345.970104376444,0.525267907847335,0.402899642436571,1.30371897247347,0.192329418190339,0.51713700845819,"TMEM131L"
"ENSG00000109436",898.653253271381,0.252229355283434,0.186343805003919,1.35356984514795,0.175873652839488,0.496032315682369,"TBC1D9"
"ENSG00000174780",2070.02203744513,-0.299544474407012,0.10026862242709,-2.98741986432319,0.00281343041894671,0.0362951469703512,"SRP72"
"ENSG00000109572",1720.24424680509,0.183482126897428,0.256096069274768,0.716458192494037,0.473708473668478,0.773498409060632,"CLCN3"
"ENSG00000168785",1002.6533111542,0.0494873758695274,0.404157326701862,0.122445821466038,0.902545951217966,0.970764211408979,"TSPAN5"
"ENSG00000163644",150.199965333746,0.24808071260145,0.337905514094097,0.734171838735861,0.462844014532204,0.765959115292146,"PPM1K"
"ENSG00000109458",184.642389322777,0.185263418125507,0.265401588689048,0.698049393903843,0.485146304562117,0.781243926715568,"GAB1"
"ENSG00000052795",264.384569017059,0.551639423960173,0.366867566357068,1.50364729550191,0.132672206442134,0.433177297812557,"FNIP2"
"ENSG00000198498",250.907851015907,-0.506287016850072,0.196724045029528,-2.57358990749747,0.0100649492720885,0.0906078177254436,"TMA16"
"ENSG00000163110",3116.59020006589,-0.122038355327699,0.217742326704948,-0.560471439680476,0.575157915118574,0.83284865902374,"PDLIM5"
"ENSG00000145476",268.149258967172,0.842521933620794,0.483845612518561,1.7413032418238,0.0816304382662488,0.332500417918798,"CYP4V2"
"ENSG00000171566",801.949515361787,-0.200902515908069,0.150086553465611,-1.33857771578519,0.180708184665072,0.503031726574199,"PLRG1"
"ENSG00000164118",185.519560627266,-0.357148828581293,0.209791771901573,-1.70239674008213,0.0886810207428856,0.35019977426062,"CEP44"
"ENSG00000168556",123.319275222569,-0.185530949326935,0.164589318552431,-1.12723566121232,0.259642856638182,0.597311080882134,"ING2"
"ENSG00000071205",393.89237646146,-0.295195114196457,0.301187285403983,-0.980104833444451,0.32703437353555,0.662045961934434,"ARHGAP10"
"ENSG00000129116",2059.94907753115,0.0313471333348437,0.473879092389885,0.0661500662051847,0.947258351040197,0.983782712478286,"PALLD"
"ENSG00000182552",196.047722593218,-0.231464034364004,0.132339344110846,-1.74901905339754,0.0802877259557227,0.329536606319605,"RWDD4"
"ENSG00000083857",3062.33074753465,0.455314231397309,0.355773713616547,1.27978603806589,0.200620395526153,0.528028195403371,"FAT1"
"ENSG00000164168",689.652540343197,0.202788562833993,0.139450088321242,1.45420175257863,0.145890379261311,0.453695975425629,"TMEM184C"
"ENSG00000109762",505.788807651327,0.366482311747432,0.436200942697827,0.84016854590181,0.400813891609901,0.722521018914767,"SNX25"
"ENSG00000168310",256.111722419046,0.0772232741847036,0.256255376156868,0.30135279635043,0.763145485207245,0.922322191174689,"IRF2"
"ENSG00000164114",445.691990771446,0.220237249232825,0.230217785306243,0.956647415141527,0.338745247996825,0.672781693845123,"MAP9"
"ENSG00000109576",91.8777835743514,-0.503315983719334,0.246777665480184,-2.03955241549098,0.0413949255846359,0.227390189788577,"AADAT"
"ENSG00000109670",248.838075258953,0.156997688406874,0.209281425765369,0.750174975312373,0.453149328436254,0.760313690137939,"FBXW7"
"ENSG00000109674",62.3379469264503,-2.05528217721209,0.535171408870234,-3.84041849610551,0.000122824746598221,0.00369825553313228,"NEIL3"
"ENSG00000150630",1229.70894600072,-0.0525030511731137,0.404211624962103,-0.129890007933434,0.896653449828754,0.96925317047232,"VEGFC"
"ENSG00000109586",926.963416033458,0.30122329356975,0.352978462498697,0.853375844626389,0.393450912466346,0.718104389076504,"GALNT7"
"ENSG00000145414",140.397826708025,-0.4435531641376,0.199700686740706,-2.22108982886732,0.0263448778034482,0.170363543128965,"NAF1"
"ENSG00000154556",61.0599559099942,0.880252850938136,0.556685986483513,1.5812376677533,0.113823705702889,0.400657352687752,"SORBS2"
"ENSG00000164144",583.599479984689,0.10243097677271,0.133983083699093,0.764506786563859,0.444565293953466,0.754486282154975,"ARFIP1"
"ENSG00000218336",599.154137880646,0.440838536369809,1.45779052628944,0.302401839235358,0.762345752834632,0.922322191174689,"TENM3"
"ENSG00000129128",3031.50031493093,-0.00508393004783506,0.226316101360199,-0.0224638459980521,0.982077951431675,0.995144384065134,"SPCS3"
"ENSG00000151617",276.370702377606,-1.63253955353623,0.565104653784318,-2.88891542938755,0.00386573025931338,0.0455039799955737,"EDNRA"
"ENSG00000164323",1189.30776660754,-0.113945427869743,0.181338001662498,-0.628359344567034,0.52976856368566,0.806840207398035,"CFAP97"
"ENSG00000196104",108.756301735209,-0.586814078685804,1.72822154967898,-0.339547946728708,0.73419698379093,0.91052783408155,"SPOCK3"
"ENSG00000198948",184.582676462143,1.27120520684521,0.343613879024446,3.69951647603494,0.000216010617492599,0.00576755875207591,"MFAP3L"
"ENSG00000109466",288.173860559123,-0.189456760632072,0.200211767451016,-0.946281844689397,0.344004850915144,0.676619397475037,"KLHL2"
"ENSG00000151729",339.745859715406,0.732254409574803,0.344662853088681,2.12455274194111,0.0336239507299785,0.198268824829091,"SLC25A4"
"ENSG00000164167",148.208009085119,-0.479792885127032,0.248509023762286,-1.9306859681119,0.0535218992235248,0.264776187056082,"LSM6"
"ENSG00000109775",260.0406188821,-0.277069666619318,0.187990734341354,-1.47384746163188,0.14052266614826,0.445061041824392,"UFSP2"
"ENSG00000038002",281.781968689399,0.269038325304521,0.247582614883771,1.08666081191049,0.277186738907568,0.617149940805625,"AGA"
"ENSG00000164164",754.851403665224,-0.172185295132334,0.126818538613845,-1.35772969010964,0.174549472164165,0.495122193297796,"OTUD4"
"ENSG00000164031",697.257661006904,0.302409118609689,0.15648101986644,1.93256101518128,0.0532902988328681,0.264119759439299,"DNAJB14"
"ENSG00000145431",523.565591593922,-0.181346159718273,0.319842573186379,-0.566985682711471,0.570723908912085,0.830524490234258,"PDGFC"
"ENSG00000164162",57.801139026205,0.0917860799795433,0.216063955511229,0.424809773394957,0.670975352447085,0.885112877708701,"ANAPC10"
"ENSG00000056050",241.314569556051,-0.513540996846707,0.149552567749822,-3.43384941210626,0.000595074690975521,0.0120636438014429,"HPF1"
"ENSG00000052802",910.634457216653,-0.526536990730423,0.427873970996227,-1.23058897344112,0.218476631356311,0.551357707111095,"MSMO1"
"ENSG00000151612",632.282509835038,0.107473789497868,0.20885634099927,0.514582363090637,0.606844892217016,0.850759679666849,"ZNF827"
"ENSG00000168564",196.690019082015,-0.324386386121207,0.134262753356759,-2.41605641185725,0.0156896303732097,0.122122536871413,"CDKN2AIP"
"ENSG00000151718",837.7558944926,0.0169858392785577,0.164489749152438,0.103263816536168,0.917753592275776,0.974131972797184,"WWC2"
"ENSG00000168538",606.926502489007,0.0549887990983966,0.125665470760871,0.437580814884583,0.661690181102967,0.880377091378077,"TRAPPC11"
"ENSG00000248429",53.4302402717179,1.39369802495573,0.612487359120434,2.27547230845248,0.0228776120152854,0.156364809664015,"GASK1B-AS1"
"ENSG00000164024",866.443821843486,-0.354016241000051,0.158334873464543,-2.23587029978792,0.0253602683130335,0.166383335687308,"METAP1"
"ENSG00000145293",464.826555854094,-0.332580889474878,0.118217286145465,-2.81330167794278,0.00490356233876476,0.0540259376109715,"ENOPH1"
"ENSG00000164163",1484.25343708919,-0.514931259186665,0.0808061076163954,-6.37242993600383,1.86056426326454e-10,1.35785751899011e-07,"ABCE1"
"ENSG00000169299",527.927394071215,-0.334280286848608,0.191149871467497,-1.74878635430027,0.0803279564193048,0.329613456514663,"PGM2"
"ENSG00000109536",170.072291116992,-0.506845304807239,0.169224922652494,-2.99509845750116,0.0027435626725576,0.0357245892265232,"FRG1"
"ENSG00000109472",1651.25935848179,1.19233610303024,0.583032526572546,2.04505932120047,0.040849010090335,0.22576701357536,"CPE"
"ENSG00000170088",291.284639091533,0.419350560872351,0.230478952659499,1.81947442937179,0.0688390805160796,0.304833212363316,"TMEM192"
"ENSG00000170448",91.4522031758407,-0.171378453744147,0.194198184179868,-0.88249256535486,0.377510498467583,0.704556921919523,"NFXL1"
"ENSG00000163293",90.1521528025842,-0.64896533055216,1.14357598941143,-0.56748771971521,0.57038286756164,0.830524490234258,"NIPAL1"
"ENSG00000109189",470.825320483616,0.0914133649648956,0.180937000033433,0.505222065956685,0.613402873647059,0.853543458501977,"USP46"
"ENSG00000132467",682.534803442614,-0.164869311286696,0.129994302713046,-1.26828105421385,0.204697600367577,0.532450003943225,"UTP3"
"ENSG00000018189",420.989924975496,0.0555815747343958,0.24260608524272,0.229102145887182,0.81878952564186,0.941558011449734,"RUFY3"
"ENSG00000132463",1776.82451713569,-0.022926512077394,0.141879127637346,-0.161591859628543,0.871627268136654,0.9613240868928,"GRSF1"
"ENSG00000226950",161.387166727285,-0.862267243109302,0.25259778315368,-3.41359782474695,0.000641111377361072,0.0126946679191677,"DANCR"
